      0.4827273119E+00     -0.3110335061E+00      0.8186772871E+00
      0.3629423136E+00     -0.3832109243E+00      0.8493658013E+00
      0.3962894512E+00     -0.3500686304E+00      0.8487677096E+00
      0.4284756048E+00     -0.3164574010E+00      0.8463234426E+00
      0.4593272813E+00     -0.2826133222E+00      0.8421093508E+00
      0.2673070594E+00     -0.4186871647E+00      0.8678986082E+00
      0.3025941534E+00     -0.3868560336E+00      0.8710793234E+00
      0.3371868199E+00     -0.3541550420E+00      0.8722839301E+00
      0.3708562729E+00     -0.3208118421E+00      0.8715190112E+00
      0.4033954590E+00     -0.2870637512E+00      0.8688305395E+00
      0.4346251719E+00     -0.2531495713E+00      0.8643010208E+00
      0.1323044013E+00     -0.4783020548E+00      0.8681720392E+00
      0.1682127644E+00     -0.4498315485E+00      0.8771294340E+00
      0.2042219132E+00     -0.4199842861E+00      0.8842548330E+00
      0.2400836429E+00     -0.3889228792E+00      0.8894373718E+00
      0.2755461862E+00     -0.3568391060E+00      0.8926030202E+00
      0.3103628155E+00     -0.3239482179E+00      0.8937183420E+00
      0.3443003390E+00     -0.2904817934E+00      0.8927920275E+00
      0.3771468179E+00     -0.2566796836E+00      0.8898740460E+00
      0.4087179176E+00     -0.2227816940E+00      0.8850525299E+00
      0.4388614731E+00     -0.1890196504E+00      0.8784487345E+00
      0.3403514626E-01     -0.5015354299E+00      0.8644673628E+00
      0.6887138967E-01     -0.4757137807E+00      0.8768997266E+00
      0.1043176635E+00     -0.4483329564E+00      0.8877586301E+00
      0.1401580280E+00     -0.4194945332E+00      0.8968723788E+00
      0.1761569447E+00     -0.3893346585E+00      0.9040947155E+00
      0.2120661412E+00     -0.3580218770E+00      0.9093119857E+00
      0.2476326672E+00     -0.3257529673E+00      0.9124489391E+00
      0.2826075732E+00     -0.2927469787E+00      0.9134725864E+00
      0.3167545369E+00     -0.2592378712E+00      0.9123937141E+00
      0.3498577494E+00     -0.2254663259E+00      0.9092659078E+00
      0.3817284584E+00     -0.1916713854E+00      0.9041822073E+00
      0.4122097285E+00     -0.1580825762E+00      0.8972697693E+00
      0.1116283792E+00     -0.3880766962E+00      0.9148418349E+00
      0.1475386517E+00     -0.3576591299E+00      0.9221237949E+00
      0.1834186262E+00     -0.3261585604E+00      0.9273500962E+00
      0.2190157822E+00     -0.2937756324E+00      0.9304450360E+00
      0.2540804816E+00     -0.2607317732E+00      0.9313764284E+00
      0.2883746374E+00     -0.2272616960E+00      0.9301570781E+00
      0.3216796951E+00     -0.1936051699E+00      0.9268436826E+00
      0.3538033131E+00     -0.1599987188E+00      0.9215333014E+00
      0.3845842907E+00     -0.1266678951E+00      0.9143577897E+00
      0.2249587103E+00     -0.2281020206E+00      0.9472924822E+00
      0.2593351281E+00     -0.1947520886E+00      0.9459476282E+00
      0.2927834972E+00     -0.1612930195E+00      0.9424767295E+00
      0.3251088208E+00     -0.1279571369E+00      0.9369798428E+00
      0.3561462605E+00     -0.9496446160E-01      0.9295921644E+00
      0.3857642479E+00     -0.6251640135E-01      0.9204768572E+00
      0.3270720815E+00     -0.6316695463E-01      0.9428858835E+00
      0.3569562006E+00     -0.3118767916E-01      0.9336003425E+00
