      0.4668246445E+00      0.2736257200E-02
      0.3672985782E+00      0.1094502880E-01
      0.4360189573E+00      0.4651637240E-01
      0.2677725118E+00      0.1915380040E-01
      0.3364928910E+00      0.5472514400E-01
      0.4052132701E+00      0.9029648760E-01
      0.4739336493E+00      0.1258678312E+00
      0.1682464455E+00      0.2736257200E-01
      0.2369668246E+00      0.6293391560E-01
      0.3056872038E+00      0.9850525920E-01
      0.3744075829E+00      0.1340766028E+00
      0.4431279621E+00      0.1696479464E+00
      0.6872037915E-01      0.3557134360E-01
      0.1374407583E+00      0.7114268720E-01
      0.2061611374E+00      0.1067140308E+00
      0.2748815166E+00      0.1422853744E+00
      0.3436018957E+00      0.1778567180E+00
      0.4123222749E+00      0.2134280616E+00
      0.4810426540E+00      0.2489994052E+00
