      0.4431305912E+00     -0.3367526939E+00      0.8308025652E+00
      0.3507772722E+00     -0.3768733295E+00      0.8572758009E+00
      0.3985884558E+00     -0.3095269436E+00      0.8633193581E+00
      0.4430258344E+00     -0.2410904521E+00      0.8634833548E+00
      0.2521136387E+00     -0.4137760730E+00      0.8747731561E+00
      0.3028267179E+00     -0.3482885534E+00      0.8871251673E+00
      0.3513790943E+00     -0.2804122927E+00      0.8932534233E+00
      0.3968181734E+00     -0.2116028176E+00      0.8931738827E+00
      0.1502879687E+00     -0.4460438930E+00      0.8823028800E+00
      0.2019173391E+00     -0.3837032442E+00      0.9011110967E+00
      0.2528353159E+00     -0.3177980155E+00      0.9138264192E+00
      0.3019404948E+00     -0.2496632925E+00      0.9200544430E+00
      0.3482462424E+00     -0.1807723266E+00      0.9198075454E+00
      0.3909764743E+00     -0.1125825550E+00      0.9134892254E+00
      0.4879120980E-01     -0.4727130063E+00      0.8798646666E+00
      0.9926802651E-01     -0.4144870595E+00      0.9046249701E+00
      0.1504844384E+00     -0.3517948734E+00      0.9239019433E+00
      0.2013664919E+00     -0.2857203146E+00      0.9369180529E+00
      0.2508155428E+00     -0.2176079676E+00      0.9432594213E+00
      0.2978230192E+00     -0.1489307818E+00      0.9429321669E+00
      0.3415699546E+00     -0.8113596567E-01      0.9363476498E+00
