      0.5149501661E-01      0.3836214413E-02
      0.1029900332E+00      0.7672428826E-02
      0.1544850498E+00      0.1150864324E-01
      0.2059800664E+00      0.1534485765E-01
      0.2574750831E+00      0.1918107207E-01
      0.3089700997E+00      0.2301728648E-01
      0.3604651163E+00      0.2685350089E-01
      0.4119601329E+00      0.3068971531E-01
      0.4634551495E+00      0.3452592972E-01
      0.1511627907E+00      0.6713375223E-01
      0.2026578073E+00      0.7096996664E-01
      0.2541528239E+00      0.7480618106E-01
      0.3056478405E+00      0.7864239547E-01
      0.3571428571E+00      0.8247860988E-01
      0.4086378738E+00      0.8631482430E-01
      0.4601328904E+00      0.9015103871E-01
      0.2508305648E+00      0.1304312900E+00
      0.3023255814E+00      0.1342675045E+00
      0.3538205980E+00      0.1381037189E+00
      0.4053156146E+00      0.1419399333E+00
      0.4568106312E+00      0.1457761477E+00
      0.3504983389E+00      0.1937288279E+00
      0.4019933555E+00      0.1975650423E+00
      0.4534883721E+00      0.2014012567E+00
      0.4501661130E+00      0.2570263657E+00
