      0.4774061991E+00     -0.3188119399E+00      0.8188053908E+00
      0.4056510479E+00     -0.3475937933E+00      0.8453554177E+00
      0.4434026852E+00     -0.2944783152E+00      0.8465675287E+00
      0.3287210562E+00     -0.3748732965E+00      0.8668405152E+00
      0.3690732251E+00     -0.3223083528E+00      0.8717237408E+00
      0.4074546036E+00     -0.2688126448E+00      0.8727660099E+00
      0.4434460405E+00     -0.2151143936E+00      0.8701042505E+00
      0.2051745802E+00     -0.4490245302E+00      0.8696438138E+00
      0.2479777283E+00     -0.3999072668E+00      0.8823724974E+00
      0.2900511763E+00     -0.3485711009E+00      0.8912735286E+00
      0.3308182536E+00     -0.2956790843E+00      0.8961769703E+00
      0.3697546146E+00     -0.2419560338E+00      0.8970723509E+00
      0.4064212298E+00     -0.1881399297E+00      0.8941057828E+00
      0.1223894835E+00     -0.4688524846E+00      0.8747560586E+00
      0.1651087215E+00     -0.4220593974E+00      0.8914061786E+00
      0.2078656426E+00     -0.3725674629E+00      0.9044254310E+00
      0.2500718368E+00     -0.3209490576E+00      0.9134855110E+00
      0.2911452371E+00     -0.2678780777E+00      0.9184093785E+00
      0.3305494084E+00     -0.2140868817E+00      0.9191865402E+00
      0.3678278346E+00     -0.1603168307E+00      0.9159700857E+00
      0.4026282394E+00     -0.1072699930E+00      0.9090564611E+00
      0.4036317188E-01     -0.4849816713E+00      0.8735923494E+00
      0.8195900753E-01     -0.4408763136E+00      0.8938181007E+00
      0.1243143447E+00     -0.3937229300E+00      0.9107843862E+00
      0.1668870018E+00     -0.3439740242E+00      0.9240295446E+00
      0.2090960973E+00     -0.2922112277E+00      0.9332156345E+00
      0.2503594951E+00     -0.2391139945E+00      0.9381602319E+00
      0.2901330942E+00     -0.1854159635E+00      0.9388523356E+00
      0.3279459562E+00     -0.1318553351E+00      0.9354494216E+00
      0.3634261308E+00     -0.7912686859E-01      0.9282566381E+00
