      0.4744408946E+00      0.5533708650E-02
      0.3977635783E+00      0.2213483460E-01
      0.4536741214E+00      0.4611423875E-01
      0.2651757188E+00      0.1475655640E-01
      0.3210862620E+00      0.3873596055E-01
      0.3769968051E+00      0.6271536470E-01
      0.4329073482E+00      0.8669476886E-01
      0.4888178914E+00      0.1106741730E+00
      0.1325878594E+00      0.7378278201E-02
      0.1884984026E+00      0.3135768235E-01
      0.2444089457E+00      0.5533708650E-01
      0.3003194888E+00      0.7931649066E-01
      0.3562300319E+00      0.1032958948E+00
      0.4121405751E+00      0.1272752990E+00
      0.4680511182E+00      0.1512547031E+00
      0.5591054313E-01      0.2397940415E-01
      0.1118210863E+00      0.4795880830E-01
      0.1677316294E+00      0.7193821245E-01
      0.2236421725E+00      0.9591761661E-01
      0.2795527157E+00      0.1198970208E+00
      0.3354632588E+00      0.1438764249E+00
      0.3913738019E+00      0.1678558291E+00
      0.4472843450E+00      0.1918352332E+00
      0.3706070288E+00      0.2084363592E+00
      0.4265175719E+00      0.2324157633E+00
      0.4824281150E+00      0.2563951675E+00
