      0.3208548076E+00     -0.4041259138E+00      0.8565830014E+00
      0.3674655912E+00     -0.3705940778E+00      0.8530117635E+00
      0.4123955393E+00     -0.3362025467E+00      0.8466981556E+00
      0.4552735961E+00     -0.3013212276E+00      0.8378135058E+00
      0.4691418326E-01     -0.5023824641E+00      0.8633718313E+00
      0.9501994274E-01     -0.4768461440E+00      0.8738357772E+00
      0.1439041508E+00     -0.4492197009E+00      0.8817557801E+00
      0.1931020538E+00     -0.4196684674E+00      0.8868990779E+00
      0.2421166091E+00     -0.3884234804E+00      0.8891044637E+00
      0.2904421209E+00     -0.3557737551E+00      0.8882952266E+00
      0.3375897232E+00     -0.3220533348E+00      0.8844856292E+00
      0.3831118023E+00     -0.2876244170E+00      0.8777798936E+00
      0.4266225624E+00     -0.2528585062E+00      0.8683638437E+00
      0.1112443192E+00     -0.3995976033E+00      0.9099156318E+00
      0.1605091467E+00     -0.3695467362E+00      0.9152442426E+00
      0.2096937131E+00     -0.3379525108E+00      0.9175056660E+00
      0.2582868623E+00     -0.3051141945E+00      0.9166205458E+00
      0.3057916111E+00     -0.2713716172E+00      0.9126055752E+00
      0.3517502445E+00     -0.2370878103E+00      0.9055722697E+00
      0.3957656510E+00     -0.2026300836E+00      0.8957179236E+00
      0.4375166700E+00     -0.1683517582E+00      0.8833101658E+00
      0.2247651229E+00     -0.2527545836E+00      0.9410609757E+00
      0.2724342428E+00     -0.2191581250E+00      0.9368827566E+00
      0.3186584417E+00     -0.1851977709E+00      0.9296013033E+00
      0.3630333503E+00     -0.1512310428E+00      0.9194215346E+00
      0.4052285118E+00     -0.1175970262E+00      0.9066205340E+00
      0.2842579879E+00     -0.1326235788E+00      0.9495306118E+00
      0.3288337461E+00     -0.9931199995E-01      0.9391514756E+00
      0.3713399404E+00     -0.6648022367E-01      0.9261139393E+00
