      0.4325153374E+00      0.2125215715E-01
      0.2546012270E+00      0.2479418334E-01
      0.3312883436E+00      0.5313039287E-01
      0.4079754601E+00      0.8146660240E-01
      0.4846625767E+00      0.1098028119E+00
      0.7668711656E-01      0.2833620953E-01
      0.1533742331E+00      0.5667241906E-01
      0.2300613497E+00      0.8500862859E-01
      0.3067484663E+00      0.1133448381E+00
      0.3834355828E+00      0.1416810477E+00
      0.4601226994E+00      0.1700172572E+00
      0.3588957055E+00      0.2018954929E+00
      0.4355828221E+00      0.2302317024E+00
