      0.3650254669E-01      0.1960442340E-02
      0.7300509338E-01      0.3920884680E-02
      0.1095076401E+00      0.5881327021E-02
      0.1460101868E+00      0.7841769361E-02
      0.1825127334E+00      0.9802211701E-02
      0.2190152801E+00      0.1176265404E-01
      0.2555178268E+00      0.1372309638E-01
      0.2920203735E+00      0.1568353872E-01
      0.3285229202E+00      0.1764398106E-01
      0.3650254669E+00      0.1960442340E-01
      0.4015280136E+00      0.2156486574E-01
      0.4380305603E+00      0.2352530808E-01
      0.4745331070E+00      0.2548575042E-01
      0.1078098472E+00      0.4607039499E-01
      0.1443123939E+00      0.4803083733E-01
      0.1808149406E+00      0.4999127968E-01
      0.2173174873E+00      0.5195172202E-01
      0.2538200340E+00      0.5391216436E-01
      0.2903225806E+00      0.5587260670E-01
      0.3268251273E+00      0.5783304904E-01
      0.3633276740E+00      0.5979349138E-01
      0.3998302207E+00      0.6175393372E-01
      0.4363327674E+00      0.6371437606E-01
      0.4728353141E+00      0.6567481840E-01
      0.1791171477E+00      0.9018034765E-01
      0.2156196944E+00      0.9214078999E-01
      0.2521222411E+00      0.9410123233E-01
      0.2886247878E+00      0.9606167467E-01
      0.3251273345E+00      0.9802211701E-01
      0.3616298812E+00      0.9998255935E-01
      0.3981324278E+00      0.1019430017E+00
      0.4346349745E+00      0.1039034440E+00
      0.4711375212E+00      0.1058638864E+00
      0.2504244482E+00      0.1342903003E+00
      0.2869269949E+00      0.1362507426E+00
      0.3234295416E+00      0.1382111850E+00
      0.3599320883E+00      0.1401716273E+00
      0.3964346350E+00      0.1421320697E+00
      0.4329371817E+00      0.1440925120E+00
      0.4694397284E+00      0.1460529543E+00
      0.3217317487E+00      0.1784002530E+00
      0.3582342954E+00      0.1803606953E+00
      0.3947368421E+00      0.1823211376E+00
      0.4312393888E+00      0.1842815800E+00
      0.4677419355E+00      0.1862420223E+00
      0.3930390492E+00      0.2225102056E+00
      0.4295415959E+00      0.2244706480E+00
      0.4660441426E+00      0.2264310903E+00
      0.4643463497E+00      0.2666201583E+00
