      0.3288854003E+00      0.3625433402E-02
      0.3649921507E+00      0.8157225153E-02
      0.4010989011E+00      0.1268901691E-01
      0.4372056515E+00      0.1722080866E-01
      0.4733124019E+00      0.2175260041E-01
      0.3610675039E-01      0.4531791752E-02
      0.7221350078E-01      0.9063583504E-02
      0.1083202512E+00      0.1359537526E-01
      0.1444270016E+00      0.1812716701E-01
      0.1805337520E+00      0.2265895876E-01
      0.2166405024E+00      0.2719075051E-01
      0.2527472527E+00      0.3172254226E-01
      0.2888540031E+00      0.3625433402E-01
      0.3249607535E+00      0.4078612577E-01
      0.3610675039E+00      0.4531791752E-01
      0.3971742543E+00      0.4984970927E-01
      0.4332810047E+00      0.5438150102E-01
      0.4693877551E+00      0.5891329277E-01
      0.1043956044E+00      0.5075606762E-01
      0.1405023548E+00      0.5528785937E-01
      0.1766091052E+00      0.5981965112E-01
      0.2127158556E+00      0.6435144288E-01
      0.2488226060E+00      0.6888323463E-01
      0.2849293564E+00      0.7341502638E-01
      0.3210361068E+00      0.7794681813E-01
      0.3571428571E+00      0.8247860988E-01
      0.3932496075E+00      0.8701040164E-01
      0.4293563579E+00      0.9154219339E-01
      0.4654631083E+00      0.9607398514E-01
      0.1726844584E+00      0.9698034349E-01
      0.2087912088E+00      0.1015121352E+00
      0.2448979592E+00      0.1060439270E+00
      0.2810047096E+00      0.1105757187E+00
      0.3171114600E+00      0.1151075105E+00
      0.3532182104E+00      0.1196393022E+00
      0.3893249608E+00      0.1241710940E+00
      0.4254317111E+00      0.1287028858E+00
      0.4615384615E+00      0.1332346775E+00
      0.4976452119E+00      0.1377664693E+00
      0.2770800628E+00      0.1477364111E+00
      0.3131868132E+00      0.1522682029E+00
      0.3492935636E+00      0.1567999946E+00
      0.3854003140E+00      0.1613317864E+00
      0.4215070644E+00      0.1658635781E+00
      0.4576138148E+00      0.1703953699E+00
      0.4937205651E+00      0.1749271616E+00
      0.3453689168E+00      0.1939606870E+00
      0.3814756672E+00      0.1984924787E+00
      0.4175824176E+00      0.2030242705E+00
      0.4536891680E+00      0.2075560622E+00
      0.4897959184E+00      0.2120878540E+00
      0.4497645212E+00      0.2447167546E+00
      0.4858712716E+00      0.2492485464E+00
