      0.4407484407E+00      0.2400624820E-02
      0.4833679834E+00      0.1080281169E-01
      0.2203742204E+00      0.1200312410E-02
      0.2629937630E+00      0.9602499280E-02
      0.3056133056E+00      0.1800468615E-01
      0.3482328482E+00      0.2640687302E-01
      0.3908523909E+00      0.3480905989E-01
      0.4334719335E+00      0.4321124676E-01
      0.4760914761E+00      0.5161343363E-01
      0.4261954262E-01      0.8402186870E-02
      0.8523908524E-01      0.1680437374E-01
      0.1278586279E+00      0.2520656061E-01
      0.1704781705E+00      0.3360874748E-01
      0.2130977131E+00      0.4201093435E-01
      0.2557172557E+00      0.5041312122E-01
      0.2983367983E+00      0.5881530809E-01
      0.3409563410E+00      0.6721749496E-01
      0.3835758836E+00      0.7561968183E-01
      0.4261954262E+00      0.8402186870E-01
      0.4688149688E+00      0.9242405557E-01
      0.1205821206E+00      0.6601718255E-01
      0.1632016632E+00      0.7441936942E-01
      0.2058212058E+00      0.8282155629E-01
      0.2484407484E+00      0.9122374316E-01
      0.2910602911E+00      0.9962593003E-01
      0.3336798337E+00      0.1080281169E+00
      0.3762993763E+00      0.1164303038E+00
      0.4189189189E+00      0.1248324906E+00
      0.4615384615E+00      0.1332346775E+00
      0.2411642412E+00      0.1320343651E+00
      0.2837837838E+00      0.1404365520E+00
      0.3264033264E+00      0.1488387388E+00
      0.3690228690E+00      0.1572409257E+00
      0.4116424116E+00      0.1656431126E+00
      0.4542619543E+00      0.1740452994E+00
      0.4968814969E+00      0.1824474863E+00
      0.3617463617E+00      0.1980515476E+00
      0.4043659044E+00      0.2064537345E+00
      0.4469854470E+00      0.2148559214E+00
      0.4896049896E+00      0.2232581083E+00
      0.4823284823E+00      0.2640687302E+00
