      0.4686006215E+00     -0.3120692778E+00      0.8264540056E+00
      0.2411129482E+00     -0.4341841346E+00      0.8679566138E+00
      0.3051503688E+00     -0.3778991725E+00      0.8741141046E+00
      0.3668356434E+00     -0.3189749871E+00      0.8738916227E+00
      0.4249112396E+00     -0.2587461828E+00      0.8674680694E+00
      0.6215813433E-01     -0.4816199962E+00      0.8741730639E+00
      0.1264095050E+00     -0.4324724790E+00      0.8927419515E+00
      0.1914791010E+00     -0.3789056668E+00      0.9054094375E+00
      0.2559335855E+00     -0.3218754702E+00      0.9115339717E+00
      0.3183275875E+00     -0.2626019090E+00      0.9108829697E+00
      0.3773609465E+00     -0.2024424626E+00      0.9036679509E+00
      0.2043447722E+00     -0.2629353986E+00      0.9429253365E+00
      0.2670638250E+00     -0.2037789334E+00      0.9418869676E+00
      0.3267486036E+00     -0.1441855803E+00      0.9340481082E+00
      0.3823375064E+00     -0.8546274715E-01      0.9200620360E+00
