      0.2826310380E-01      0.1186742588E-02
      0.5652620761E-01      0.2373485177E-02
      0.8478931141E-01      0.3560227765E-02
      0.1130524152E+00      0.4746970353E-02
      0.1413155190E+00      0.5933712941E-02
      0.1695786228E+00      0.7120455530E-02
      0.1978417266E+00      0.8307198118E-02
      0.2261048304E+00      0.9493940706E-02
      0.2543679342E+00      0.1068068329E-01
      0.2826310380E+00      0.1186742588E-01
      0.3108941418E+00      0.1305416847E-01
      0.3391572456E+00      0.1424091106E-01
      0.3674203494E+00      0.1542765365E-01
      0.3956834532E+00      0.1661439624E-01
      0.4239465570E+00      0.1780113882E-01
      0.4522096608E+00      0.1898788141E-01
      0.4804727646E+00      0.2017462400E-01
      0.8376156218E-01      0.3500890635E-01
      0.1120246660E+00      0.3619564894E-01
      0.1402877698E+00      0.3738239153E-01
      0.1685508736E+00      0.3856913412E-01
      0.1968139774E+00      0.3975587671E-01
      0.2250770812E+00      0.4094261930E-01
      0.2533401850E+00      0.4212936188E-01
      0.2816032888E+00      0.4331610447E-01
      0.3098663926E+00      0.4450284706E-01
      0.3381294964E+00      0.4568958965E-01
      0.3663926002E+00      0.4687633224E-01
      0.3946557040E+00      0.4806307482E-01
      0.4229188078E+00      0.4924981741E-01
      0.4511819116E+00      0.5043656000E-01
      0.4794450154E+00      0.5162330259E-01
      0.1392600206E+00      0.6883107012E-01
      0.1675231244E+00      0.7001781271E-01
      0.1957862282E+00      0.7120455530E-01
      0.2240493320E+00      0.7239129788E-01
      0.2523124358E+00      0.7357804047E-01
      0.2805755396E+00      0.7476478306E-01
      0.3088386434E+00      0.7595152565E-01
      0.3371017472E+00      0.7713826824E-01
      0.3653648510E+00      0.7832501083E-01
      0.3936279548E+00      0.7951175341E-01
      0.4218910586E+00      0.8069849600E-01
      0.4501541624E+00      0.8188523859E-01
      0.4784172662E+00      0.8307198118E-01
      0.1947584789E+00      0.1026532339E+00
      0.2230215827E+00      0.1038399765E+00
      0.2512846865E+00      0.1050267191E+00
      0.2795477903E+00      0.1062134616E+00
      0.3078108941E+00      0.1074002042E+00
      0.3360739979E+00      0.1085869468E+00
      0.3643371017E+00      0.1097736894E+00
      0.3926002055E+00      0.1109604320E+00
      0.4208633094E+00      0.1121471746E+00
      0.4491264132E+00      0.1133339172E+00
      0.4773895170E+00      0.1145206598E+00
      0.2502569373E+00      0.1364753977E+00
      0.2785200411E+00      0.1376621402E+00
      0.3067831449E+00      0.1388488828E+00
      0.3350462487E+00      0.1400356254E+00
      0.3633093525E+00      0.1412223680E+00
      0.3915724563E+00      0.1424091106E+00
      0.4198355601E+00      0.1435958532E+00
      0.4480986639E+00      0.1447825958E+00
      0.4763617677E+00      0.1459693384E+00
      0.3057553957E+00      0.1702975614E+00
      0.3340184995E+00      0.1714843040E+00
      0.3622816033E+00      0.1726710466E+00
      0.3905447071E+00      0.1738577892E+00
      0.4188078109E+00      0.1750445318E+00
      0.4470709147E+00      0.1762312744E+00
      0.4753340185E+00      0.1774180169E+00
      0.3612538541E+00      0.2041197252E+00
      0.3895169579E+00      0.2053064678E+00
      0.4177800617E+00      0.2064932104E+00
      0.4460431655E+00      0.2076799529E+00
      0.4743062693E+00      0.2088666955E+00
      0.4167523124E+00      0.2379418889E+00
      0.4450154162E+00      0.2391286315E+00
      0.4732785200E+00      0.2403153741E+00
      0.4722507708E+00      0.2717640527E+00
