      0.4573560768E+00      0.7386144169E-02
      0.3933901919E+00      0.1846536042E-01
      0.4392324094E+00      0.3939276890E-01
      0.4850746269E+00      0.6032017738E-01
      0.2835820896E+00      0.8617168197E-02
      0.3294243070E+00      0.2954457667E-01
      0.3752665245E+00      0.5047198515E-01
      0.4211087420E+00      0.7139939363E-01
      0.4669509595E+00      0.9232680211E-01
      0.2196162047E+00      0.1969638445E-01
      0.2654584222E+00      0.4062379293E-01
      0.3113006397E+00      0.6155120141E-01
      0.3571428571E+00      0.8247860988E-01
      0.4029850746E+00      0.1034060184E+00
      0.4488272921E+00      0.1243334268E+00
      0.4946695096E+00      0.1452608353E+00
      0.1098081023E+00      0.9848192225E-02
      0.1556503198E+00      0.3077560070E-01
      0.2014925373E+00      0.5170300918E-01
      0.2473347548E+00      0.7263041766E-01
      0.2931769723E+00      0.9355782614E-01
      0.3390191898E+00      0.1144852346E+00
      0.3848614072E+00      0.1354126431E+00
      0.4307036247E+00      0.1563400516E+00
      0.4765458422E+00      0.1772674600E+00
      0.4584221748E-01      0.2092740848E-01
      0.9168443497E-01      0.4185481696E-01
      0.1375266525E+00      0.6278222543E-01
      0.1833688699E+00      0.8370963391E-01
      0.2292110874E+00      0.1046370424E+00
      0.2750533049E+00      0.1255644509E+00
      0.3208955224E+00      0.1464918593E+00
      0.3667377399E+00      0.1674192678E+00
      0.4125799574E+00      0.1883466763E+00
      0.4584221748E+00      0.2092740848E+00
      0.3486140725E+00      0.1994258926E+00
      0.3944562900E+00      0.2203533010E+00
      0.4402985075E+00      0.2412807095E+00
      0.4861407249E+00      0.2622081180E+00
