      0.4830827068E+00      0.8681958935E-02
      0.3082706767E+00      0.2170489734E-02
      0.3496240602E+00      0.1302293840E-01
      0.3909774436E+00      0.2387538707E-01
      0.4323308271E+00      0.3472783574E-01
      0.4736842105E+00      0.4558028441E-01
      0.1748120301E+00      0.6511469201E-02
      0.2161654135E+00      0.1736391787E-01
      0.2575187970E+00      0.2821636654E-01
      0.2988721805E+00      0.3906881521E-01
      0.3402255639E+00      0.4992126388E-01
      0.3815789474E+00      0.6077371255E-01
      0.4229323308E+00      0.7162616122E-01
      0.4642857143E+00      0.8247860988E-01
      0.4135338346E-01      0.1085244867E-01
      0.8270676692E-01      0.2170489734E-01
      0.1240601504E+00      0.3255734601E-01
      0.1654135338E+00      0.4340979468E-01
      0.2067669173E+00      0.5426224334E-01
      0.2481203008E+00      0.6511469201E-01
      0.2894736842E+00      0.7596714068E-01
      0.3308270677E+00      0.8681958935E-01
      0.3721804511E+00      0.9767203802E-01
      0.4135338346E+00      0.1085244867E+00
      0.4548872180E+00      0.1193769354E+00
      0.4962406015E+00      0.1302293840E+00
      0.1560150376E+00      0.8030812015E-01
      0.1973684211E+00      0.9116056882E-01
      0.2387218045E+00      0.1020130175E+00
      0.2800751880E+00      0.1128654662E+00
      0.3214285714E+00      0.1237179148E+00
      0.3627819549E+00      0.1345703635E+00
      0.4041353383E+00      0.1454228122E+00
      0.4454887218E+00      0.1562752608E+00
      0.4868421053E+00      0.1671277095E+00
      0.2706766917E+00      0.1497637916E+00
      0.3120300752E+00      0.1606162403E+00
      0.3533834586E+00      0.1714686890E+00
      0.3947368421E+00      0.1823211376E+00
      0.4360902256E+00      0.1931735863E+00
      0.4774436090E+00      0.2040260350E+00
      0.3853383459E+00      0.2192194631E+00
      0.4266917293E+00      0.2300719118E+00
      0.4680451128E+00      0.2409243605E+00
