      0.3100890208E+00      0.1713205547E-02
      0.3605341246E+00      0.1027923328E-01
      0.4109792285E+00      0.1884526101E-01
      0.4614243323E+00      0.2741128874E-01
      0.5044510386E-01      0.8566027733E-02
      0.1008902077E+00      0.1713205547E-01
      0.1513353116E+00      0.2569808320E-01
      0.2017804154E+00      0.3426411093E-01
      0.2522255193E+00      0.4283013866E-01
      0.3026706231E+00      0.5139616640E-01
      0.3531157270E+00      0.5996219413E-01
      0.4035608309E+00      0.6852822186E-01
      0.4540059347E+00      0.7709424960E-01
      0.1439169139E+00      0.7538104405E-01
      0.1943620178E+00      0.8394707178E-01
      0.2448071217E+00      0.9251309951E-01
      0.2952522255E+00      0.1010791272E+00
      0.3456973294E+00      0.1096451550E+00
      0.3961424332E+00      0.1182111827E+00
      0.4465875371E+00      0.1267772104E+00
      0.4970326409E+00      0.1353432382E+00
      0.2878338279E+00      0.1507620881E+00
      0.3382789318E+00      0.1593281158E+00
      0.3887240356E+00      0.1678941436E+00
      0.4391691395E+00      0.1764601713E+00
      0.4896142433E+00      0.1850261990E+00
      0.3813056380E+00      0.2175771044E+00
      0.4317507418E+00      0.2261431321E+00
      0.4821958457E+00      0.2347091599E+00
