      0.2098518341E-01     -0.5027165861E+00      0.8641965379E+00
      0.4238345359E-01     -0.4786234530E+00      0.8769967121E+00
      0.6412776884E-01     -0.4534901314E+00      0.8889512529E+00
      0.8614316837E-01     -0.4273692070E+00      0.8999638412E+00
      0.1083476958E+00     -0.4003275302E+00      0.9099443090E+00
      0.1306536368E+00     -0.3724458455E+00      0.9188110357E+00
      0.1529690415E+00     -0.3438179256E+00      0.9264932306E+00
      0.1751994802E+00     -0.3145492082E+00      0.9329329760E+00
      0.1972499603E+00     -0.2847549713E+00      0.9380869147E+00
      0.2190269188E+00     -0.2545581139E+00      0.9419274789E+00
      0.2404401931E+00     -0.2240866386E+00      0.9444435885E+00
      0.2614048760E+00     -0.1934709561E+00      0.9456407774E+00
      0.2818429651E+00     -0.1628411422E+00      0.9455407476E+00
      0.3016847351E+00     -0.1323242796E+00      0.9441803883E+00
      0.3208697792E+00     -0.1020420065E+00      0.9416103301E+00
      0.3393476936E+00     -0.7210837192E-01      0.9378931312E+00
      0.3570783992E+00     -0.4262807525E-01      0.9331012078E+00
      0.7900689686E-01     -0.4866352459E+00      0.8700253144E+00
      0.1010889453E+00     -0.4612464229E+00      0.8814946185E+00
      0.1233759896E+00     -0.4348753932E+00      0.8919987430E+00
      0.1457814293E+00     -0.4075932839E+00      0.9014518788E+00
      0.1682138506E+00     -0.3794850130E+00      0.9097775692E+00
      0.1905787080E+00     -0.3506482562E+00      0.9169108770E+00
      0.2127802010E+00     -0.3211919232E+00      0.9228002680E+00
      0.2347232634E+00     -0.2912341868E+00      0.9274090996E+00
      0.2563155735E+00     -0.2609001461E+00      0.9307166274E+00
      0.2774694859E+00     -0.2303192281E+00      0.9327184664E+00
      0.2981037920E+00     -0.1996224527E+00      0.9334264864E+00
      0.3181452284E+00     -0.1689396953E+00      0.9328681541E+00
      0.3375296691E+00     -0.1383970761E+00      0.9310853730E+00
      0.3562029635E+00     -0.1081145917E+00      0.9281329020E+00
      0.3741214052E+00     -0.7820408380E-01      0.9240764554E+00
      0.1380487883E+00     -0.4683463948E+00      0.8726936384E+00
      0.1605328041E+00     -0.4417460085E+00      0.8826605705E+00
      0.1830619436E+00     -0.4142487928E+00      0.8915639419E+00
      0.2055420788E+00     -0.3859435831E+00      0.8993330887E+00
      0.2278771406E+00     -0.3569315724E+00      0.9059094113E+00
      0.2499710784E+00     -0.3273246350E+00      0.9112480690E+00
      0.2717298800E+00     -0.2972432308E+00      0.9153192525E+00
      0.2930635554E+00     -0.2668139749E+00      0.9181089561E+00
      0.3138879867E+00     -0.2361669884E+00      0.9196192067E+00
      0.3341265585E+00     -0.2054331564E+00      0.9198677411E+00
      0.3537114937E+00     -0.1747414281E+00      0.9188871599E+00
      0.3725848462E+00     -0.1442162816E+00      0.9167236206E+00
      0.3906991247E+00     -0.1139754643E+00      0.9134351578E+00
      0.1974442940E+00     -0.4479470262E+00      0.8719857869E+00
      0.2200180540E+00     -0.4202629082E+00      0.8803244538E+00
      0.2424665260E+00     -0.3917931356E+00      0.8875292235E+00
      0.2646932336E+00     -0.3626419482E+00      0.8935481574E+00
      0.2866030013E+00     -0.3329236064E+00      0.8983432484E+00
      0.3081039616E+00     -0.3027601924E+00      0.9018914651E+00
      0.3291094700E+00     -0.2722791158E+00      0.9041852907E+00
      0.3495398357E+00     -0.2416104449E+00      0.9052327304E+00
      0.3693237893E+00     -0.2108841907E+00      0.9050567920E+00
      0.3883996255E+00     -0.1802276732E+00      0.9036944820E+00
      0.4067159841E+00     -0.1497630897E+00      0.9011953868E+00
      0.2564836261E+00     -0.4256133735E+00      0.8677957167E+00
      0.2788221538E+00     -0.3970138290E+00      0.8744359474E+00
      0.3008643170E+00     -0.3677616273E+00      0.8799045677E+00
      0.3225169016E+00     -0.3379727790E+00      0.8841703732E+00
      0.3436911969E+00     -0.3077702854E+00      0.8872168915E+00
      0.3643048048E+00     -0.2772816120E+00      0.8890426969E+00
      0.3842832182E+00     -0.2466360323E+00      0.8896612140E+00
      0.4035611042E+00     -0.2159619675E+00      0.8891000302E+00
      0.4220832390E+00     -0.1853844485E+00      0.8873997665E+00
      0.3144543087E+00     -0.4015946887E+00      0.8601396362E+00
      0.3362396626E+00     -0.3722812271E+00      0.8650720070E+00
      0.3575670849E+00     -0.3424639083E+00      0.8688292418E+00
      0.3783519205E+00     -0.3122659321E+00      0.8714010626E+00
      0.3985167756E+00     -0.2818140854E+00      0.8727916136E+00
      0.4179929213E+00     -0.2512361294E+00      0.8730190863E+00
      0.4367213759E+00     -0.2206582240E+00      0.8721148938E+00
      0.3706834313E+00     -0.3761996235E+00      0.8491570155E+00
      0.3916239389E+00     -0.3463964035E+00      0.8524319457E+00
      0.4119635467E+00     -0.3162465777E+00      0.8545607867E+00
      0.4316304620E+00     -0.2858755445E+00      0.8555526385E+00
      0.4505621547E+00     -0.2554088792E+00      0.8554297453E+00
      0.4245759162E+00     -0.3497768992E+00      0.8350996421E+00
      0.4444222486E+00     -0.3197182639E+00      0.8368208271E+00
      0.4635501716E+00     -0.2894709785E+00      0.8374531575E+00
      0.4756438605E+00     -0.3226930023E+00      0.8183105426E+00
