     0.00000000000000000000000000000000E+00   -0.52573111211913359230862852200516E+00    0.85065080835203987774661982257385E+00
     0.00000000000000000000000000000000E+00   -0.52573111211913359230862852200516E+00   -0.85065080835203987774661982257385E+00
     0.85065080835203987774661982257385E+00    0.00000000000000000000000000000000E+00   -0.52573111211913359230862852200516E+00
     0.85065080835203987774661982257385E+00    0.00000000000000000000000000000000E+00    0.52573111211913359230862852200516E+00
    -0.52573111211913359230862852200516E+00    0.85065080835203987774661982257385E+00    0.00000000000000000000000000000000E+00
    -0.52573111211913359230862852200516E+00   -0.85065080835203987774661982257385E+00    0.00000000000000000000000000000000E+00
     0.00000000000000000000000000000000E+00    0.52573111211913359230862852200516E+00   -0.85065080835203987774661982257385E+00
     0.00000000000000000000000000000000E+00    0.52573111211913359230862852200516E+00    0.85065080835203987774661982257385E+00
    -0.85065080835203987774661982257385E+00    0.00000000000000000000000000000000E+00    0.52573111211913359230862852200516E+00
    -0.85065080835203987774661982257385E+00    0.00000000000000000000000000000000E+00   -0.52573111211913359230862852200516E+00
     0.52573111211913359230862852200516E+00   -0.85065080835203987774661982257385E+00    0.00000000000000000000000000000000E+00
     0.52573111211913359230862852200516E+00    0.85065080835203987774661982257385E+00    0.00000000000000000000000000000000E+00
     0.44144022024709217433269259345252E+00   -0.85967669448734396198119611653965E+00    0.25707297194281730767784210911486E+00
    -0.85967669448734396198119611653965E+00   -0.25707297194281730767784210911486E+00   -0.44144022024709217433269259345252E+00
     0.70336909959390347957253197819227E+00    0.15214562418795923859349272788677E+00   -0.69435122148442840472881698588026E+00
    -0.68761701142277842357941608497640E+00   -0.70753107029938477889885461991071E+00    0.16304180495509040804691380799341E+00
     0.44144022024709217433269259345252E+00    0.85967669448734396198119611653965E+00   -0.25707297194281730767784210911486E+00
     0.85967669448734396198119611653965E+00   -0.25707297194281730767784210911486E+00    0.44144022024709217433269259345252E+00
     0.25291100123733611937382192991208E+00   -0.43054403947996106039042274460371E+00   -0.86641090454899394313059701744351E+00
     0.16304180495509043580248942362232E+00   -0.68761701142277831255711362246075E+00   -0.70753107029938477889885461991071E+00
     0.70753107029938488992115708242636E+00    0.16304180495509046355806503925123E+00    0.68761701142277831255711362246075E+00
    -0.86641090454899394313059701744351E+00   -0.25291100123733606386267069865426E+00    0.43054403947996094936812028208806E+00
    -0.15214562418795923859349272788677E+00    0.69435122148442840472881698588026E+00    0.70336909959390359059483444070793E+00
    -0.67342100616499533938252852749429E-02    0.27839841529200187730808124797477E+00    0.96044207153672089827267654982279E+00
     0.69435122148442840472881698588026E+00    0.70336909959390359059483444070793E+00   -0.15214562418795926634906834351568E+00
    -0.27839841529200187730808124797477E+00    0.96044207153672089827267654982279E+00    0.67342100616499256382496696460294E-02
     0.43054403947996100487927151334588E+00    0.86641090454899394313059701744351E+00    0.25291100123733611937382192991208E+00
    -0.96044207153672089827267654982279E+00    0.67342100616499533938252852749429E-02    0.27839841529200193281923247923260E+00
    -0.68761701142277831255711362246075E+00    0.70753107029938477889885461991071E+00   -0.16304180495509043580248942362232E+00
    -0.25707297194281730767784210911486E+00   -0.44144022024709222984384382471035E+00   -0.85967669448734396198119611653965E+00
    -0.25707297194281730767784210911486E+00    0.44144022024709222984384382471035E+00    0.85967669448734396198119611653965E+00
     0.70336909959390359059483444070793E+00   -0.15214562418795923859349272788677E+00    0.69435122148442840472881698588026E+00
     0.25707297194281730767784210911486E+00    0.44144022024709222984384382471035E+00   -0.85967669448734396198119611653965E+00
    -0.70753107029938477889885461991071E+00    0.16304180495509046355806503925123E+00   -0.68761701142277842357941608497640E+00
     0.86641090454899394313059701744351E+00   -0.25291100123733600835151946739643E+00   -0.43054403947996100487927151334588E+00
     0.67342100616499533938252852749429E-02    0.27839841529200187730808124797477E+00   -0.96044207153672078725037408730714E+00
    -0.16304180495509043580248942362232E+00    0.68761701142277831255711362246075E+00   -0.70753107029938466787655215739505E+00
    -0.69435122148442840472881698588026E+00   -0.70336909959390359059483444070793E+00   -0.15214562418795926634906834351568E+00
    -0.25291100123733611937382192991208E+00    0.43054403947996106039042274460371E+00   -0.86641090454899394313059701744351E+00
     0.27839841529200187730808124797477E+00   -0.96044207153672089827267654982279E+00    0.67342100616499256382496696460294E-02
     0.15214562418795923859349272788677E+00    0.69435122148442840472881698588026E+00   -0.70336909959390347957253197819227E+00
    -0.44144022024709217433269259345252E+00    0.85967669448734396198119611653965E+00    0.25707297194281730767784210911486E+00
    -0.85967669448734396198119611653965E+00    0.25707297194281730767784210911486E+00    0.44144022024709217433269259345252E+00
    -0.96044207153672078725037408730714E+00   -0.67342100616499811494009009038564E-02   -0.27839841529200193281923247923260E+00
     0.43054403947996094936812028208806E+00   -0.86641090454899394313059701744351E+00   -0.25291100123733611937382192991208E+00
    -0.44144022024709217433269259345252E+00   -0.85967669448734396198119611653965E+00   -0.25707297194281730767784210911486E+00
     0.85967669448734396198119611653965E+00    0.25707297194281730767784210911486E+00   -0.44144022024709217433269259345252E+00
     0.25707297194281730767784210911486E+00   -0.44144022024709222984384382471035E+00    0.85967669448734396198119611653965E+00
     0.86641090454899383210829455492785E+00    0.25291100123733606386267069865426E+00    0.43054403947996094936812028208806E+00
     0.15214562418795923859349272788677E+00   -0.69435122148442840472881698588026E+00    0.70336909959390359059483444070793E+00
     0.67342100616499533938252852749429E-02   -0.27839841529200193281923247923260E+00    0.96044207153672089827267654982279E+00
    -0.70753107029938488992115708242636E+00   -0.16304180495509046355806503925123E+00    0.68761701142277831255711362246075E+00
     0.16304180495509043580248942362232E+00    0.68761701142277831255711362246075E+00    0.70753107029938466787655215739505E+00
     0.25291100123733611937382192991208E+00    0.43054403947996100487927151334588E+00    0.86641090454899394313059701744351E+00
     0.68761701142277831255711362246075E+00   -0.70753107029938477889885461991071E+00   -0.16304180495509043580248942362232E+00
    -0.43054403947996100487927151334588E+00   -0.86641090454899394313059701744351E+00    0.25291100123733611937382192991208E+00
     0.96044207153672078725037408730714E+00   -0.67342100616499811494009009038564E-02    0.27839841529200193281923247923260E+00
    -0.70336909959390347957253197819227E+00    0.15214562418795923859349272788677E+00    0.69435122148442840472881698588026E+00
    -0.67342100616499533938252852749429E-02   -0.27839841529200193281923247923260E+00   -0.96044207153672089827267654982279E+00
    -0.15214562418795923859349272788677E+00   -0.69435122148442840472881698588026E+00   -0.70336909959390347957253197819227E+00
