      0.3272880848E+00      0.5953911552E-01      0.9430469783E+00
      0.3735203706E+00      0.2819852539E-01      0.9271932786E+00
      0.2778889517E+00      0.1525819757E+00      0.9484178779E+00
      0.3270508700E+00      0.1210935516E+00      0.9372161331E+00
      0.3753877981E+00      0.8895307619E-01      0.9225894814E+00
      0.4223709953E+00      0.5649987631E-01      0.9046604370E+00
      0.4675152370E+00      0.2408307802E-01      0.8836568953E+00
      0.2232839915E+00      0.2474614826E+00      0.9428186855E+00
      0.2743861541E+00      0.2172807866E+00      0.9367503927E+00
      0.3254376208E+00      0.1857418989E+00      0.9271409289E+00
      0.3758434538E+00      0.1531490196E+00      0.9139404116E+00
      0.4250102851E+00      0.1198524104E+00      0.8972188458E+00
      0.4723802157E+00      0.8623014658E-01      0.8771666282E+00
      0.5174620356E+00      0.5266694618E-01      0.8540838568E+00
      0.5598557722E+00      0.1953278415E-01      0.8283598160E+00
      0.1651144650E+00      0.3407264497E+00      0.9255499446E+00
      0.2168781665E+00      0.3133235211E+00      0.9245497456E+00
      0.2694488777E+00      0.2839560287E+00      0.9201990416E+00
      0.3222397907E+00      0.2528254418E+00      0.9122723350E+00
      0.3746135371E+00      0.2202089389E+00      0.9006512760E+00
      0.4259165150E+00      0.1864498272E+00      0.8853426366E+00
      0.4755176155E+00      0.1519406750E+00      0.8664854463E+00
      0.5228462879E+00      0.1171009175E+00      0.8443453881E+00
      0.5674247263E+00      0.8235183659E-01      0.8192968662E+00
      0.6088900550E+00      0.4809231059E-01      0.7917954474E+00
      0.6470043948E+00      0.1467841353E-01      0.7623449726E+00
      0.1054818463E+00      0.4289480685E+00      0.8971494495E+00
      0.1565298857E+00      0.4055250724E+00      0.9005819288E+00
      0.2091947606E+00      0.3797521532E+00      0.9011247717E+00
      0.2629778101E+00      0.3516847193E+00      0.8984211315E+00
      0.3172847126E+00      0.3214628953E+00      0.8921838477E+00
      0.3714490093E+00      0.2893160124E+00      0.8822255258E+00
      0.4247665759E+00      0.2555587751E+00      0.8684831999E+00
      0.4765377166E+00      0.2205782546E+00      0.8510329243E+00
      0.5261115097E+00      0.1848125743E+00      0.8300909539E+00
      0.5729261089E+00      0.1487238868E+00      0.8060005454E+00
      0.6165393094E+00      0.1127694423E+00      0.7792062197E+00
      0.6566457026E+00      0.7737481789E-01      0.7502196737E+00
      0.6930794937E+00      0.4291265673E-01      0.7195827397E+00
      0.7258046845E+00      0.9688871423E-02      0.6878326001E+00
      0.4658446941E-01      0.5093227957E+00      0.8593137826E+00
      0.9566746160E-01      0.4905986199E+00      0.8661181969E+00
      0.1470089630E+00      0.4694165891E+00      0.8706528761E+00
      0.2002551202E+00      0.4456858284E+00      0.8725033118E+00
      0.2549336239E+00      0.4193849366E+00      0.8712778675E+00
      0.3104597250E+00      0.3905784879E+00      0.8666390275E+00
      0.3661551923E+00      0.3594286019E+00      0.8583364464E+00
      0.4212805667E+00      0.3261985057E+00      0.8462370938E+00
      0.4750783682E+00      0.2912458794E+00      0.8303471454E+00
      0.5268221602E+00      0.2550054785E+00      0.8108209528E+00
      0.5758645085E+00      0.2179626994E+00      0.7879545225E+00
      0.6216766656E+00      0.1806217243E+00      0.7621639694E+00
      0.6638744638E+00      0.1434729877E+00      0.7339524495E+00
      0.7022278845E+00      0.1069645881E+00      0.7038711353E+00
      0.7366550770E+00      0.7148103324E-01      0.6724803041E+00
      0.7672042113E+00      0.3733088364E-01      0.6403156279E+00
      0.7940278834E+00      0.4743048062E-02      0.6078628331E+00
