   0.257072971942817308E+00  -0.441440220247092230E+00   0.859676694487343962E+00   0.389551680053611959E-01
   0.367359941927603684E+00  -0.210267349007233012E+00   0.905999070092468828E+00   0.596121027266487830E-01
   0.615248438764988900E-01
