      0.4401101839E+00     -0.3165938604E+00      0.8402805207E+00
      0.1169809873E+00     -0.4362254513E+00      0.8922011008E+00
      0.2372885353E+00     -0.3308448791E+00      0.9133651060E+00
      0.3516409678E+00     -0.2166180286E+00      0.9107278734E+00
